prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.03321493528783322	0.014978728257119656	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.03304981365799904	0.02037358656525612	-2
n i e p l u s k o c z ą c e	n i e p l u s k o c z ą c e	0.023817310109734535	1.1915308237075806	-2
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.0319533746689558	0.3004460334777832	1
c u g o w o ś ć	c u g o w o ś ć	0.043158986046910285	0.010846883058547974	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.025744061172008514	0.044737376272678375	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.029306140542030335	0.03764982894062996	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.0347521536052227	0.01697026938199997	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.0314336471259594	0.011542490683495998	-2
k o n f o r m i z m i e	k o n f o r m i z m i e	0.02573629692196846	0.39103108644485474	-2
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.032084071263670924	0.014694703742861748	-2
u s t r a s z m y	u s t r a s z m y	0.029511221498250962	0.295231431722641	-2
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.029946505278348922	0.011980493552982807	-2
z a d u m a n a	z a d u m a n a	0.038026056438684466	0.012013526633381844	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.02778242453932762	0.021213196218013763	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.02906460464000702	0.0164017416536808	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.03125174753367901	0.01634828746318817	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.0362052109092474	0.014095088467001915	-2
s m a r k n i j m y	s m a r k n i j m y	0.027425198629498482	0.02802138775587082	-2
t e r	t e r	0.09552228450775146	0.03797850385308266	-2
n i e u m u z y k a l n i e ń	n i e u m u z y k a l n i e ń	0.024164806678891183	0.022871065884828568	-2
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.03751123026013374	0.015282442793250084	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.04077197909355164	0.014597641304135323	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.029072485864162445	0.018105661496520042	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.0313482578843832	0.01805148459970951	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.027648041769862176	0.6894071698188782	-1
o f i c e r k ó w	o f i c e r k ó w	0.03297028690576553	0.06893172115087509	-2
w a ś n i e s z	w a ś n i s z	0.021030806377530097	1.4165440797805786	-1
n a k a r b o w a n ą	n a k a r b o w a n ą	0.03211440294981003	0.014054958708584309	-2
p o w i n o w a c i e   s i ę	p o w i n o w a c i   s i ę	0.026407650858163833	1.2844181060791016	-1
o d t ł u s z c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.02720455899834633	0.8829790353775024	0
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.029021257907152175	0.02353435568511486	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03664402514696121	0.015981703996658325	-2
l u f s k u	l u f s k u	0.03684398531913757	0.36202797293663025	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.03687016554176807	0.019741808995604515	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.033411705493927	0.018192129209637642	-2
m i o d n y m	m i o d n y m	0.04210982993245125	0.011801064014434814	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.047616224735975266	0.01474361214786768	-2
r u l o w a n e j	r u l o w a n e j	0.0350967962294817	0.011690221726894379	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.034661838039755824	0.03478603437542915	-2
n i e b u l k o c ą c y m i	n i e b u l k o c z ą c y m i	0.02807735726237297	0.900542676448822	-1
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.04054297283291817	0.014477313496172428	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.028690145164728165	0.021432891488075256	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.027286455780267716	0.027189889922738075	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.030727987363934516	0.01941831223666668	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03134984001517296	0.020858122035861015	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.030807296559214593	0.013917109929025173	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.030411958694458008	0.013088424690067768	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.030711271986365318	0.04492994025349617	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.024732979387044905	0.01789712719619274	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.029759221151471137	0.01584712415933609	-2
d w u z n a c z n a	d w u z n a c z n a	0.044433869421482086	0.01398127805441618	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.03818730264902115	0.28635573387145996	-2
e l e w k a m i	e l e w k a m i	0.042070675641298294	0.0437161847949028	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.03023356683552265	0.015694575384259224	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.02669200301170349	0.3464864492416382	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.029971733316779138	0.017215199768543243	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.03403603658080101	0.018581368029117584	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.028596529737114906	0.018212195485830307	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.03910741209983826	0.013438657857477665	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.02932496964931488	0.022079261019825935	-2
u z w o j e n i u	u z w o j e n i u	0.03049004413187504	0.3019667863845825	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.03031403347849846	0.013365869410336018	-2
w l e ź c i e	w l e z i e c i e	0.026399705559015274	0.33379778265953064	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.031420997157692906	0.021932203322649002	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03740332052111626	0.014223041944205761	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.02815910615026951	0.041778791695833206	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.02868063040077686	0.014903649687767029	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.02807481661438942	0.023097705096006393	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.030050447210669518	0.014205594547092915	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.026618998125195505	0.2315899133682251	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.028734442219138144	0.015317884273827076	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.03095334693789482	0.01730901002883911	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.03421023786067963	0.014899070374667645	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.03701692670583725	0.01438134629279375	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.03758468553423881	0.012891670688986778	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03446973897516727	0.015925996005535126	-2
k a s a r a c h	k a s a r a c h	0.03102569729089737	0.026241768151521683	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.033644065633416174	0.017269250005483627	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.03368317559361458	0.020951511338353157	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.0336982473731041	0.01341278851032257	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.04052545428276062	0.012176078744232655	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.028770511597394945	0.01578378491103649	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.026297691091895104	0.5526013374328613	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.028114873543381692	0.016386795789003372	-2
p o t ę g o w ą	p o t ę g o w ą	0.04028574004769325	0.01233760453760624	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.03306274563074112	0.02964450605213642	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.04464471191167831	0.01590852253139019	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028724876418709754	0.028785042464733124	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.03765062093734741	0.014119998551905155	-2
b r y t	b r y t	0.0976034626364708	0.014937461353838444	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03696299865841866	0.013407731428742409	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03539787977933884	0.01757843978703022	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.0395737960934639	0.01882009394466877	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03197981081902981	0.5951681733131409	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03240834474563599	0.024497635662555695	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.02587173767387867	0.0200963132083416	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.029974821582436563	0.02291780710220337	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03162948228418827	0.4807247817516327	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.0417304739356041	0.016196582466363907	-2
p i ń s k a	p i ń s k a	0.05744511485099792	0.014948966912925243	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.040864726155996324	0.012506754137575626	-2
s z y b c i u t k a	s z y b c i u t k a	0.04196709766983986	0.014786354266107082	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03621095716953278	0.013846121728420258	-2
p r z y j ś n i a c h	p r z y j ś c i a c h	0.023055197298526765	1.4815921783447266	-1
w p u k l a j ą c e	w p u k l a j ą c e	0.031181054934859277	0.012578194960951805	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.030136696994304657	0.014165177009999752	-2
