prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.029908110946416856	0.019902171567082405	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.030993862822651864	0.36492645740509033	-2
n i e p l u s k u j ą c e	n i e p l u s k o c z ą c e	0.02344416789710522	0.5560749173164368	1
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.03737345635890961	0.09239590167999268	1
c u g o w o ś ć	c u g o w o ś ć	0.045611150562763214	0.01895945332944393	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.021233771368861197	1.1412584781646729	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.042367507517337796	0.022072387859225273	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.02702484279870987	0.028360998257994652	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.027373167127370833	0.018436042591929436	-2
k o n f o r m i z m i	k o n f o r m i z m i e	0.025902855768799783	1.3577990531921387	-1
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.03504914455115795	0.014010656625032425	-2
u s t r a s z u j m y	u s t r a s z m y	0.01911422796547413	1.21964693069458	0
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.030062729120254518	0.01809004135429859	-2
z a d u m a n a	z a d u m a n a	0.035077138990163806	0.020793719217181206	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.031581249088048935	0.025166966021060944	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.02649719826877117	0.02192719466984272	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.028431732580065726	0.0191004890948534	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.03739399388432503	0.015372628346085548	-2
s m a r k n i ę j m y	s m a r k n i j m y	0.02347203455865383	1.2341563701629639	-1
t e r i	t e r	0.04238374903798103	1.3735133409500122	-1
n i e u m u z y k a l n i a c h	n i e u m u z y k a l n i e ń	0.023646463081240653	0.6546474695205688	1
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.038758360967040065	0.6557314991950989	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.040806999802589415	0.020838696509599686	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.026968087255954742	0.0168735571205616	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.02897925563156605	0.6820051670074463	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.02390158399939537	0.6824722290039062	-1
o f i c e r e k ó w	o f i c e r k ó w	0.030567388981580734	0.964568018913269	-1
w a ś n i e c i e	w a ś n i s z	0.024658685177564622	0.07155441492795944	2
n a k a r b o w a n ą	n a k a r b o w a n ą	0.03312076143920421	0.021866418421268463	-2
p o w i n u j e   s i ę	p o w i n o w a c i   s i ę	0.032032450288534166	0.01712682843208313	3
o d t ł u ś c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.03095557652413845	0.0517602302134037	-2
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.03101152405142784	0.7017252445220947	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03397878371179104	0.018419958651065826	-2
l u f s k o w i	l u f s k u	0.025996433570981026	1.424390196800232	1
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.030653179436922074	0.0255780927836895	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.029837435483932494	0.024308303371071815	-2
m i o d n y m	m i o d n y m	0.04775647968053818	0.013198459520936012	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.04612535834312439	0.014734864234924316	-2
r u l o w a n e j	r u l o w a n e j	0.03786064647138119	0.013112068176269531	-2
b ę d z i e c i e   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.03472214080393314	0.6904226541519165	1
n i e b u l k o t a j ą c y m i	n i e b u l k o c z ą c y m i	0.028721469268202782	0.7016419172286987	1
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.034736554697155954	0.01625274121761322	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.028125569969415665	0.05295037850737572	-2
o b i e c y w a j ą c y c h	o b i e c u j ą c y c h	0.02339417189359665	0.6672286987304688	1
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.026178862899541855	0.02024126425385475	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03399137258529663	0.014743377454578876	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.03243985213339329	0.01730327121913433	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.03427309095859528	0.011972073465585709	-2
b ę d z i e c i e   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.022406094521284104	1.0035500526428223	1
