prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.03623712658882141	0.014243309386074543	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.034745634719729426	0.01948082447052002	-2
n i e p l u s k o c z ą c e	n i e p l u s k o c z ą c e	0.023260054737329484	0.799887478351593	-2
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.03394513539969921	0.2636100649833679	1
c u g o w o ś ć	c u g o w o ś ć	0.042317206412553786	0.01109751034528017	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.026121146976947784	0.026789220049977303	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.03395400010049343	0.05798230692744255	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.036014304310083387	0.016363760456442833	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.030313216149806976	0.013691726140677929	-2
k o n f o r m i z m i e	k o n f o r m i z m i e	0.02758456952869892	0.2745119035243988	-2
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.035043380409479144	0.011953996494412422	-2
u s t r a s z m y	u s t r a s z m y	0.030487389117479325	0.045032795518636703	-2
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.02780216634273529	0.01671637035906315	-2
z a d u m a n a	z a d u m a n a	0.0377606026828289	0.012738652527332306	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.028495296463370325	0.017682280391454697	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.029969311133027077	0.016171667724847794	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.0296859011054039	0.016937173902988434	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.03591177649796009	0.014007777906954288	-2
s m a r k n i j m y	s m a r k n i j m y	0.029620719701051713	0.038005925714969635	-2
t e r	t e r	0.09727011024951934	0.060809411108493805	-2
n i e u m u z y k a l n i e ń	n i e u m u z y k a l n i e ń	0.025838252529501914	0.018675390630960464	-2
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.03856818228960037	0.014578321948647499	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.04583263918757439	0.01142808236181736	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.027720048651099206	0.019295906648039818	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.03267621286213398	0.01971377618610859	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.025270649790763856	0.653876781463623	-1
o f i c e r k ó w	o f i c e r k ó w	0.0360435500741005	0.02556607872247696	-2
w a ś n i e s z	w a ś n i s z	0.021497170999646188	1.1211944818496704	-1
n a k a r b o w a n ą	n a k a r b o w a n ą	0.032849548384547234	0.015339594334363937	-2
p o w i n o w a c i e   s i ę	p o w i n o w a c i   s i ę	0.026810431852936745	1.3294569253921509	-1
o d t ł u s z c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.030255712568759918	0.6979172229766846	0
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.03071595951914787	0.02167002111673355	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.036317617446184156	0.017428923398256302	-2
l u f s k u	l u f s k u	0.039146003872156145	0.3314620852470398	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.034403754770755766	0.019665062427520752	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.03437656611204147	0.016395235434174538	-2
m i o d n y m	m i o d n y m	0.04254152476787567	0.011160274036228657	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.03661159984767437	0.015639793127775192	-2
r u l o w a n e j	r u l o w a n e j	0.037442158162593844	0.012606675736606121	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.04056979417800903	0.02497834898531437	-2
n i e b u l k o c z ą c y m i	n i e b u l k o c z ą c y m i	0.030798397213220596	0.8680014610290527	-2
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.03228538036346436	0.01884271763265133	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.029882116615772246	0.01846645399928093	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.027185804769396783	0.06099911779165268	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.028553977236151697	0.017227264121174812	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.032188058272004126	0.01991560496389866	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.02883547618985176	0.014432854950428009	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.0304099440574646	0.014014475978910923	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.030529159307479858	0.03121992014348507	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.023650229349732398	0.026171181350946426	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.030750127509236336	0.014497574418783188	-2
d w u z n a c z n a	d w u z n a c z n a	0.04074703902006149	0.012134162709116936	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.036971916630864146	0.6739490628242493	-2
e l e w k a m i	e l e w k a m i	0.0429847277700901	0.022807616740465164	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.03060518316924572	0.0157938152551651	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.02710335999727249	0.04378960654139519	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.030339264869689943	0.016413697972893715	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.037448130548000336	0.013698016293346882	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.028733651712536813	0.015415753237903118	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.03175648711621761	0.012104490771889687	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.03364953696727753	0.018073072656989098	-2
u z w o j e n i u	u z w o j e n i u	0.0299219474196434	0.08396082371473312	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.03230519630014896	0.014263398014008999	-2
w l e ź c i e	w l e z i e c i e	0.027428460493683814	0.48134684562683105	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.03166182972490787	0.030263381078839302	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03539386168122292	0.012794426642358303	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.02562994658946991	0.038797538727521896	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.02782766744494438	0.01497403159737587	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.02796998545527458	0.017969626933336258	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.02960096150636673	0.02214054763317108	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.026053498685359954	0.0641455352306366	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.026650744676589965	0.02075439691543579	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.03139857165515423	0.015577085316181183	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.03703983947634697	0.012958966195583344	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.03573701158165932	0.014318615198135376	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.03691450282931328	0.013941790908575058	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03419993557035923	0.02033057063817978	-2
k a s a r a c h	k a s a r a c h	0.032567042857408524	0.02046673186123371	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.028207935392856598	0.019344519823789597	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.033247651904821394	0.038344766944646835	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.03825727999210358	0.012341607362031937	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.041722210496664046	0.013766429387032986	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.03130002096295357	0.016095509752631187	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.02613569311797619	0.4595884680747986	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.026728187501430512	0.017365572974085808	-2
p o t ę g o w ą	p o t ę g o w ą	0.04178010076284409	0.01305778231471777	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.034009627997875214	0.03254646062850952	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.043614025413990024	0.01689651980996132	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028423450514674188	0.026070427149534225	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.0359808836132288	0.01371741108596325	-2
b r y t	b r y t	0.09867140948772431	0.0116769690066576	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03723550960421562	0.011691399849951267	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03822961412370205	0.015943940728902817	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.036515680328011516	0.021273314952850342	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03342568203806877	0.681898832321167	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.030015185475349426	0.02564106322824955	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.026973935961723327	0.015602778643369675	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.030548353865742683	0.02904972806572914	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03802156373858452	0.5349294543266296	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.039332430064678195	0.019413581117987633	-2
p i ń s k a	p i ń s k a	0.04783036857843399	0.014223688282072544	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.039202135801315305	0.012242835946381092	-2
s z y b c i u t k a	s z y b c i u t k a	0.04246588125824928	0.011978726834058762	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03298354744911194	0.01357246097177267	-2
p r z y j d z e n i a c h	p r z y j ś c i a c h	0.025295794010162354	1.4891074895858765	2
w p u k l a j ą c e	w p u k l a j ą c e	0.03138544782996178	0.013449652120471	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.031937018036842346	0.012462086044251919	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.033162524551153184	0.014543087221682072	-2
s ł u g o w a n o	s ł u g o w a n o	0.030449926480650903	0.017279498279094696	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03518209978938103	0.014697111211717129	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03627004586160183	0.027379849925637245	-2
n i e u r s u s k i	n i e u r s u s k i	0.05173924341797829	0.014535571448504925	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03662302196025848	0.019892888143658638	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.036120541393756866	0.02472132258117199	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.034549984335899356	0.012297814711928368	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.028313815221190454	0.01520686037838459	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.03152188919484615	0.016074873507022858	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.046048663556575775	0.015086784958839417	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.030348294973373414	0.01495988480746746	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.02915022112429142	0.35998350381851196	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.029197381064295768	0.016154373064637184	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02428351491689682	0.051556456834077835	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.03483325056731701	0.03281799703836441	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.02990347780287266	0.01640191674232483	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.03860284574329853	0.01589210331439972	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.030394122749567033	0.014071821235120296	-2
z ż u t y	z ż u t y	0.046134496480226515	0.06631968170404434	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.03304435312747955	0.015187435783445835	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03534443229436875	0.012651748955249786	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.032234230637550355	0.6072694659233093	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.0322270967066288	0.015251107513904572	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.02882774770259857	0.01291702501475811	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.03369450606405735	0.013234625570476055	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.032053340971469876	0.020031973719596863	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.053241901099681854	0.01479615829885006	-2
w y r o z u b a m i	w y r o z u b a m i	0.03253197185695171	0.08423460274934769	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.03131896406412125	0.013622485101222992	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03425428494811058	0.01683172956109047	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.02756865620613098	0.0659625306725502	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.02919648103415966	0.03558085858821869	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.037638144195079805	0.01855855993926525	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.026324248313903807	0.01879056915640831	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03603902868926525	0.02269130013883114	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.03129837736487388	0.025955388322472572	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.02583509236574173	0.02073298767209053	-2
f i l u n g a	f i l u n g a	0.03590191900730133	0.45704013109207153	-2
