prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.039390426874160764	0.013384213671088219	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.03740392178297043	0.01591004803776741	-2
n i e p l u s k o c z ą c e	n i e p l u s k o c z ą c e	0.02372077777981758	0.9167664051055908	-2
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.03254315368831158	1.005812168121338	1
c u g o w o ś ć	c u g o w o ś ć	0.04225806072354317	0.013204340822994709	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.0283546756953001	0.023032059893012047	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.03236918933689594	0.021409397944808006	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.040498969703912736	0.012399699538946152	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.03203185684978962	0.012768246233463287	-2
k o n f o r m i z m i e	k o n f o r m i z m i e	0.02669110745191574	0.3446652591228485	-2
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.03666350357234478	0.012360559776425362	-2
u s t r a s z m y	u s t r a s z m y	0.029142606258392333	0.041297439485788345	-2
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.03258874714374542	0.014193611219525337	-2
z a d u m a n a	z a d u m a n a	0.03575168699026108	0.012152413837611675	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.029339228570461274	0.017929427325725555	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.031102297455072404	0.016428878530859947	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.029617245495319366	0.01705256476998329	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.03782612308859825	0.01463862881064415	-2
s m a r k n i j m y	s m a r k n i j m y	0.028346360474824906	0.02440977469086647	-2
t e r	t e r	0.12051815688610076	0.01613731123507023	-2
n i e u m u z y k a l n i e ń	n i e u m u z y k a l n i e ń	0.02739075757563114	0.017690885812044144	-2
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.04432330206036568	0.013991443440318108	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.042039913684129716	0.015550393611192703	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.028996796533465385	0.017589503899216652	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.03171667829155922	0.017816483974456787	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.02564184181392193	0.8719244003295898	-1
o f i c e r k ó w	o f i c e r k ó w	0.035870084539055824	0.03224563226103783	-2
w a ś n i e s z	w a ś n i s z	0.021762488037347795	1.3897944688796997	-1
n a k a r b o w a n ą	n a k a r b o w a n ą	0.03219567090272903	0.014965344220399857	-2
p o w i n o w a c ą   s i ę	p o w i n o w a c i   s i ę	0.019632423296570778	1.188485860824585	-1
o d t ł u s z c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.027666378766298294	0.3453078269958496	0
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.02808075211942196	0.021118609234690666	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03681071177124977	0.0174021665006876	-2
l u f s k u	l u f s k u	0.037252184748649594	0.3591458201408386	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.034141092002391814	0.018878670409321785	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.03531885556876659	0.016558920964598656	-2
