prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.02932431474328041	0.015776922926306725	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.037502045184373854	0.02405649609863758	-2
n i e p l u s k o c z ą c e	n i e p l u s k o c z ą c e	0.023615091294050216	1.0765328407287598	-2
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.03137012757360935	0.5991941690444946	1
c u g o w o ś ć	c u g o w o ś ć	0.04128414653241634	0.014808664098381996	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.026000504940748216	0.017684094607830048	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.034410369396209714	0.022611360996961594	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.03628523573279381	0.01451953873038292	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.03271072916686535	0.01299319975078106	-2
k o n f o r m i z m i e	k o n f o r m i z m i e	0.026117727532982825	0.2553253769874573	-2
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.03345606103539467	0.013986977748572826	-2
u s t r a s z m y	u s t r a s z m y	0.027973244339227675	0.026240317150950432	-2
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.031381942331790924	0.014737975783646107	-2
z a d u m a n a	z a d u m a n a	0.034222539886832236	0.011343063786625862	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.031021760404109956	0.019055603072047234	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.032050424814224245	0.012761656194925308	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.03029378056526184	0.013345995917916298	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.040011002123355864	0.01306107547134161	-2
s m a r k n i j m y	s m a r k n i j m y	0.028277463093400002	0.025871144607663155	-2
t e r	t e r	0.10408519357442855	0.024162353947758675	-2
n i e u m u z y k a l n i e ń	n i e u m u z y k a l n i e ń	0.026749682426452637	0.020679602399468422	-2
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.035201766341924665	0.012835491448640823	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.04192981868982315	0.014535922557115555	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.02587148956954479	0.020327361300587654	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.033140134438872336	0.029007690027356148	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.026134563237428667	0.33621519804000854	-1
o f i c e r k ó w	o f i c e r k ó w	0.03735804930329323	0.026741977781057358	-2
w a ś n i e s z	w a ś n i s z	0.022920180484652518	0.7824687957763672	-1
n a k a r b o w a n ą	n a k a r b o w a n ą	0.031020361185073852	0.016185443848371506	-2
p o w i n u j e   s i ę	p o w i n o w a c i   s i ę	0.025372564420104028	0.480376273393631	3
o d t ł u s z c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.030191763117909432	0.7097450494766235	0
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.02918568029999733	0.019992271438241005	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03654649406671524	0.01709362119436264	-2
l u f s k u	l u f s k u	0.040438216924667356	0.33125242590904236	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.03245239220559597	0.019754717126488686	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.03311877101659775	0.015671702101826668	-2
m i o d n y m	m i o d n y m	0.042100440710783005	0.012428892776370049	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.044088706374168396	0.014722827821969986	-2
r u l o w a n e j	r u l o w a n e j	0.03496513068675995	0.01217690296471119	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.0425552137196064	0.025535954162478447	-2
n i e b u l k o c z ą c y m i	n i e b u l k o c z ą c y m i	0.030978422984480856	0.6288833618164062	-2
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.03473629206418991	0.016934068873524666	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.03038499392569065	0.058156002312898636	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.028477224707603454	0.02022462710738182	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.02713182270526886	0.021785126999020576	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03284871242940426	0.015677273273468018	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.03166041411459446	0.01365169882774353	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.03274645172059536	0.013300132006406784	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.029128656163811682	0.028711877763271332	-2
