prediction	target	average probability	entropy	dist
c h r u s t a ł a	c h r u s t a ł a	0.03101791739463806	0.016714904457330704	-2
n i e ś w i a t ł o ż ą d n y c h	n i e ś w i a t ł o ż ą d n y c h	0.03425836116075516	0.02459833025932312	-2
n i e p l u s k o c z ą c e	n i e p l u s k o c z ą c e	0.024646136909723282	1.244659662246704	-2
p r z y p o d n u j ą c e m u   s i ę	p r z y p o d n o s z ą c e m u   s i ę	0.031783385574817656	0.9602428078651428	1
c u g o w o ś ć	c u g o w o ś ć	0.040586840361356735	0.015641728416085243	-2
p r z y w ę d z e ń	p r z y w ę d z e ń	0.026177792623639107	0.03555405139923096	-2
n i e o d p l a t a j ą c y m i   s i ę	n i e o d p l a t a j ą c y m i   s i ę	0.03395578190684319	0.03952895477414131	-2
n i e p r o f a s z y s t o w s k i c h	n i e p r o f a s z y s t o w s k i c h	0.03368266262114048	0.01833842694759369	-2
n i e w y d u d k a n y c h	n i e w y d u d k a n y c h	0.03125411495566368	0.012765010818839073	-2
k o n f o r m i z m i e	k o n f o r m i z m i e	0.027623571828007697	0.4857504963874817	-2
n i e k r z e s ł o w ą	n i e k r z e s ł o w ą	0.030394593626260756	0.013517024926841259	-2
u s t r a s z m y	u s t r a s z m y	0.027948958426713945	0.05172568932175636	-2
n i e w y h a m o w a n y c h	n i e w y h a m o w a n y c h	0.03289107941091061	0.011861721985042095	-2
z a d u m a n a	z a d u m a n a	0.037940777093172076	0.012523937970399857	-2
p o g l ą d o w o ś c i	p o g l ą d o w o ś c i	0.031368013098835947	0.017984900623559952	-2
n i e p r z e o b l e k a j ą c y m	n i e p r z e o b l e k a j ą c y m	0.030257922783493995	0.01356552354991436	-2
n i e d y g a j ą c y	n i e d y g a j ą c y	0.029831920564174653	0.018710531294345856	-2
r e p r e s y w n o ś c i	r e p r e s y w n o ś c i	0.033391575887799264	0.016907064244151115	-2
s m a r k n i j m y	s m a r k n i j m y	0.02895037978887558	0.032944779843091965	-2
t e r	t e r	0.09693544059991836	0.028866879642009735	-2
n i e u m u z y k a l n i e ń	n i e u m u z y k a l n i e ń	0.02547682896256447	0.019382379949092865	-2
n i e z a d z i o b u j ą c y   s i ę	n i e z a d z i o b u j ą c y   s i ę	0.03950166292488575	0.01641668751835823	-2
k o k i e t e r y j n y	k o k i e t e r y j n y	0.04424728006124497	0.013453120365738869	-2
p r z e m a r z a j ą c e j	p r z e m a r z a j ą c e j	0.027672302350401877	0.02176070772111416	-2
n i e o d ś w i e t l o n y m i	n i e o d ś w i e t l o n y m i	0.03148461729288101	0.01679886132478714	-2
w b i e c l i ś c i e	w b i e g l i ś c i e	0.02526848167181015	0.595090389251709	-1
o f i c e r k ó w	o f i c e r k ó w	0.03453342840075493	0.06470409780740738	-2
w a ś n i c i e	w a ś n i s z	0.022783248126506804	1.0758720636367798	1
n a k a r b o w a n ą	n a k a r b o w a n ą	0.0337224155664444	0.014373240061104298	-2
p o w i n o w a c e   s i ę	p o w i n o w a c i   s i ę	0.021509694680571557	1.3957335948944092	-1
o d t ł u ś c i ł o b y m   s i ę	o d t ł u ś c i ł o b y m   s i ę	0.028387365117669105	0.8063231706619263	-2
p a r a f r a z u j   s i ę	p a r a f r a z u j   s i ę	0.030307168513536452	0.03803969919681549	-2
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03481331095099449	0.015850936993956566	-2
l u f s k u	l u f s k u	0.0366876944899559	0.4892677068710327	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.035987234115600585	0.017962194979190826	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.032994041219353676	0.016768397763371468	-2
m i o d n y m	m i o d n y m	0.048102907836437225	0.011840521357953548	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.04221718236804008	0.017082905396819115	-2
r u l o w a n e j	r u l o w a n e j	0.033003019914031026	0.015080093406140804	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.04234327599406242	0.020888514816761017	-2
n i e b u l k o c ą c y m i	n i e b u l k o c z ą c y m i	0.02794555649161339	0.9214209914207458	-1
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.037046726793050766	0.016200276091694832	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.03216817565262318	0.015517659485340118	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.028282785788178444	0.037039682269096375	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.028423817455768587	0.016440892592072487	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.032391220703721045	0.01936163753271103	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.030898851156234742	0.012853963300585747	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.03128546476364136	0.01200887467712164	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.030350078642368317	0.022887365892529488	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.025263280794024467	0.01990976370871067	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.0300945021212101	0.018888024613261223	-2
d w u z n a c z n a	d w u z n a c z n a	0.04379434883594513	0.014872713014483452	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.035524725914001465	0.07852553576231003	-2
e l e w k a m i	e l e w k a m i	0.040978658199310306	0.02225017547607422	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.028935857117176056	0.016741739585995674	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.02634231820702553	0.29402869939804077	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.028441089391708373	0.019536789506673813	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.035041730478405954	0.01598387397825718	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.02862778976559639	0.01618022657930851	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.04007588624954224	0.011577775701880455	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.032637593895196916	0.016411060467362404	-2
u z w o j e n i u	u z w o j e n i u	0.029262749850749968	0.6454702615737915	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.026787975803017616	0.01672222837805748	-2
w l e ź c i e	w l e z i e c i e	0.02866574227809906	0.11173838376998901	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.03730436973273754	0.01939762942492962	-2
